name,aliases,help,source,line,kind,section,group
새싹설정,신입설정,신규 멤버 새싹 역할과 환영 메시지를 설정합니다.,apocalypse_bot/commands/v711_cute_interactions.py,1255,command,social,chat
환영테마,새싹테마 | 신입테마,신규 멤버 환영 패널 테마를 고르고 미리봅니다.,apocalypse_bot/commands/v711_cute_interactions.py,1336,command,social,chat
새싹역할설치,신입역할설치,신규 멤버용 새싹 역할과 역할 아이콘을 설치합니다.,apocalypse_bot/commands/v711_cute_interactions.py,1374,command,social,chat
새싹정리,신입정리,유지 기간이 지난 새싹 역할을 즉시 정리합니다.,apocalypse_bot/commands/v711_cute_interactions.py,1401,command,social,chat
아바돈게임,봇대전 | 혼자게임 | AI게임,혼자서 아바돈과 1:1 미니게임을 즐깁니다.,apocalypse_bot/commands/v720_coop_cleanup.py,712,command,play,party_games
아바돈초대,봇초대 | AI초대,지정한 게임에 아바돈을 초대합니다.,apocalypse_bot/commands/v720_coop_cleanup.py,732,command,play,party_games
아바돈내기,AI내기 | 봇내기,아바돈과 게임 내 칩 또는 식량을 걸고 1:1 대결합니다.,apocalypse_bot/commands/v720_coop_cleanup.py,768,command,play,party_games
아바돈전적,봇전적 | AI전적,아바돈과의 1:1 미니게임 전적을 확인합니다.,apocalypse_bot/commands/v720_coop_cleanup.py,772,command,play,party_games
패치채널,업데이트채널,패치 자동 공지가 올라갈 채널을 지정합니다.,apocalypse_bot/commands/v720_coop_cleanup.py,793,command,system,alerts
패치자동공지,업데이트자동공지,새 버전 자동 공지를 켜거나 끕니다.,apocalypse_bot/commands/v720_coop_cleanup.py,809,command,system,alerts
패치공지상태,업데이트공지상태,패치 자동 공지 설정과 게시 이력을 확인합니다.,apocalypse_bot/commands/v720_coop_cleanup.py,822,command,system,alerts
패치공지게시,업데이트공지게시,현재 버전 패치노트를 지정 채널에 수동 게시합니다.,apocalypse_bot/commands/v720_coop_cleanup.py,837,command,system,alerts
시즌4,황혼의종착역 | 황혼선,,apocalypse_bot/commands/v730_season_story.py,567,group,main,story4
시작,,,apocalypse_bot/commands/v730_season_story.py,576,command,main,story4
선택,,,apocalypse_bot/commands/v730_season_story.py,597,command,main,story4
기록,,,apocalypse_bot/commands/v730_season_story.py,606,command,main,story4
재시작,,,apocalypse_bot/commands/v730_season_story.py,623,command,main,story4
시즌여정,스토리여정 | 시즌현황 | 스토리해금,스토리 시즌 1~4 완료·잠금·엔딩 수집 현황을 확인합니다.,apocalypse_bot/commands/v730_season_story.py,650,command,main,story4
시즌유산,황혼유산 | 시즌4보상,시즌 4 엔딩 수집 단계 보상을 확인하고 받습니다.,apocalypse_bot/commands/v730_season_story.py,692,command,main,story4
중복검수,기능중복검수 | 중복감사,중복 명령·설정·스토리 진행 상태를 삭제 없이 검사합니다.,apocalypse_bot/commands/v731_duplicate_stability.py,176,command,main,story4
안정화검수,731검수 | 스토리잠금검수,v7.3.1 스토리 잠금과 운영 안정성을 검사합니다.,apocalypse_bot/commands/v731_duplicate_stability.py,218,command,main,story4
폐기후보,삭제후보 | 정리후보,삭제 전에 관리자 승인이 필요한 중복 후보를 표시합니다.,apocalypse_bot/commands/v731_duplicate_stability.py,241,command,main,story4
길드관리,길드메뉴 | 길드대시보드,길드·기지·임무·금고·레이드를 한 화면에서 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1280,command,play,combat
길드소개,길드설명,길드 소개를 확인하거나 변경합니다.,apocalypse_bot/commands/v750_guild_raid.py,1305,command,social,guild
길드설정,길드가입설정,길드 가입 방식을 설정합니다.,apocalypse_bot/commands/v750_guild_raid.py,1323,command,social,guild
길드신청,길드가입신청,승인 가입 길드에 가입을 신청합니다.,apocalypse_bot/commands/v750_guild_raid.py,1347,command,social,guild
길드신청목록,길드가입신청목록,처리 대기 중인 길드 가입 신청을 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1383,command,social,guild
길드신청처리,길드가입처리,가입 신청을 승인하거나 거절합니다.,apocalypse_bot/commands/v750_guild_raid.py,1398,command,social,guild
길드직책,길드간부,길드원을 간부로 임명하거나 일반 길드원으로 변경합니다.,apocalypse_bot/commands/v750_guild_raid.py,1451,command,social,guild
길드추방,길드강퇴,길드원을 추방합니다.,apocalypse_bot/commands/v750_guild_raid.py,1485,command,social,guild
길드위임,길드장위임,길드장 권한을 다른 길드원에게 넘깁니다.,apocalypse_bot/commands/v750_guild_raid.py,1514,command,social,guild
길드기지,공동기지 | 길드시설,길드 공동 기지 시설과 공사 상태를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1541,command,social,guild
길드건설,공동기지건설,새 길드 시설을 건설합니다.,apocalypse_bot/commands/v750_guild_raid.py,1609,command,social,guild
길드시설강화,길드기지강화,기존 길드 시설을 강화합니다.,apocalypse_bot/commands/v750_guild_raid.py,1613,command,social,guild
길드기지수확,공동기지수확,발전기가 생산한 식량을 공동 금고로 회수합니다.,apocalypse_bot/commands/v750_guild_raid.py,1617,command,social,guild
길드임무,길드미션 | 공동임무,길드 일일·주간 공동 임무를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1650,command,social,guild
길드임무보상,길드미션보상,완료한 길드 공동 임무 보상을 받습니다.,apocalypse_bot/commands/v750_guild_raid.py,1671,command,social,guild
길드금고,길드창고 | 공동금고,길드 통합 금고와 출금 요청을 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1709,command,social,guild
길드입금,길드자원기부,식량이나 건축 자원을 길드 금고에 입금합니다.,apocalypse_bot/commands/v750_guild_raid.py,1725,command,social,guild
길드출금요청,길드금고요청,길드 금고 출금을 요청합니다.,apocalypse_bot/commands/v750_guild_raid.py,1767,command,social,guild
길드출금승인,길드금고승인,길드 금고 출금 요청을 승인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1811,command,social,guild
길드출금거절,길드금고거절,길드 금고 출금 요청을 거절합니다.,apocalypse_bot/commands/v750_guild_raid.py,1867,command,social,guild
길드거래내역,길드금고내역,최근 길드 금고 거래를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1894,command,social,guild
길드전술설정,길드전술 | 길드레이드프리셋,개인 길드 레이드 기본 전술과 부위를 저장합니다.,apocalypse_bot/commands/v750_guild_raid.py,1910,command,play,combat
길드레이드준비,길드보스준비 | 길드토벌준비,개인 전술·쿨다운·시설 효과와 추천 부위를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1937,command,play,combat
길드레이드연습,길드보스연습 | 길드토벌연습,실제 HP·쿨다운·보상에 영향 없는 레이드 연습 공격을 실행합니다.,apocalypse_bot/commands/v750_guild_raid.py,1960,command,play,combat
길드레이드기록,길드보스기록 | 길드토벌기록,현재·과거 길드 레이드 기록을 페이지로 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,1997,command,play,combat
길드레이드,길드보스 | 길드토벌,이번 주 길드 레이드 상태를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,2028,command,play,combat
길드레이드공격,길드보스공격 | 길드토벌공격,길드 레이드에서 전술과 공격 부위를 선택합니다.,apocalypse_bot/commands/v750_guild_raid.py,2048,command,play,combat
길드레이드보상,길드보스보상 | 길드토벌보상,토벌 완료한 길드 레이드 개인 보상을 받습니다.,apocalypse_bot/commands/v750_guild_raid.py,2118,command,play,combat
길드레이드랭킹,길드보스랭킹 | 길드토벌랭킹,현재 길드 레이드 기여도 순위를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,2152,command,play,combat
길드종합랭킹,길드랭킹750,길드 레벨·시설·레이드·기여도를 합산한 순위를 확인합니다.,apocalypse_bot/commands/v750_guild_raid.py,2169,command,play,combat
길드검수,길드감사 | 길드데이터검수,길드 데이터와 경제 무결성을 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v750_guild_raid.py,2187,command,social,guild
길드복구미리보기,길드마이그레이션미리보기,안전 복구 가능한 길드 데이터 항목을 미리 봅니다.,apocalypse_bot/commands/v750_guild_raid.py,2205,command,social,guild
750안정화검수,길드안정화검수 | v750검수,v7.5.1 길드 통합·전술 패치의 핵심 안정성을 검사합니다.,apocalypse_bot/commands/v750_guild_raid.py,2221,command,social,guild
길드파견,길드원정 | 길드탐사대,길드 협동 파견 상태와 지역을 확인합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,350,command,social,guild
길드파견모집,길드파견준비 | 길드원정모집,길드 파견 참가자를 모집합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,388,command,social,guild
길드파견참가,길드원정참가 | 파견참가,모집 중인 길드 파견에 역할을 선택해 참가합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,418,command,social,guild
길드파견이탈,길드원정이탈 | 파견이탈,출발 전 길드 파견 모집에서 이탈합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,438,command,social,guild
길드파견취소,길드원정취소 | 파견모집취소,출발 전 길드 파견 모집을 취소합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,453,command,social,guild
길드파견출발,길드원정출발 | 파견출발,모집한 길드 파견대를 출발시킵니다.,apocalypse_bot/commands/v760_guild_dispatch.py,472,command,social,guild
길드파견정산,길드원정정산 | 파견정산,복귀한 길드 파견 결과를 한 번만 정산합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,549,command,social,guild
길드파견보상,길드원정보상 | 파견보상,완료된 길드 파견 개인 보상을 받습니다.,apocalypse_bot/commands/v760_guild_dispatch.py,573,command,social,guild
길드파견기록,길드원정기록 | 파견기록,길드 파견 기록을 페이지로 확인합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,619,command,social,guild
길드파견모의,길드원정모의 | 파견연습,실제 데이터 변경 없이 1인 길드 파견 결과를 예측합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,645,command,social,guild
760안정화검수,길드파견검수 | v760검수,길드 파견 저장·정산·중복 수령 구조를 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,668,command,social,guild
파밍,폐허파밍 | 파밍메뉴,지역 선택형 폐허 파밍 메뉴를 엽니다.,apocalypse_bot/commands/v770_ruin_farming.py,1383,command,play,life
파밍지역,파밍목록 | 파밍지역목록,파밍 가능한 지역을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1410,command,play,life
파밍출발,파밍시작 | 폐허수색,선택한 지역으로 파밍을 출발합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1414,command,play,life
파밍선택,인카운트선택 | 현장선택,파밍 인카운트의 행동을 선택합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1418,command,play,life
파밍기록,파밍상태 | 파밍로그,파밍 기록과 진행 중 인카운트를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1422,command,play,life
공방,폐품공방 | 복구공방,미감정·감정 완료 폐품과 연구 상태를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1451,command,play,life
폐품감정,폐품확인 | 폐품분석,미감정 폐품 하나를 분석합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1467,command,play,life
폐품분해,폐품해체 | 폐품재활용,감정 완료 폐품을 분해해 재료를 회수합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1489,command,play,life
폐품수리,폐품복구 | 공방수리,감정 완료 폐품을 자원으로 수리합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1523,command,play,life
전파탐색,신호탐색 | 주파수탐색,해독 가능한 폐허 신호를 탐색합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1571,command,play,life
신호해독,전파해독 | 주파수해독,탐색한 신호의 정답 번호를 제출합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1605,command,play,life
주파수기록,전파기록 | 신호기록,전파 해독 기록과 연구 자료를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1641,command,play,life
의뢰게시판,납품게시판 | 계약게시판,오늘의 자원 납품 계약을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1656,command,play,life
계약수락,의뢰수락 | 납품계약,오늘의 납품 계약 하나를 수락합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1675,command,play,life
납품,계약납품 | 의뢰제출,수락한 계약의 자원을 제출하고 보상을 받습니다.,apocalypse_bot/commands/v770_ruin_farming.py,1694,command,play,life
계약현황,의뢰현황 | 납품현황,수락·완료한 오늘의 계약을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1731,command,play,life
연구소,생활연구소 | 기술연구,생활 연구 자료와 해금 기술을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1744,command,play,life
연구시작,기술연구시작 | 연구개시,생활 기술 연구를 시작합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1772,command,play,life
연구진행,연구상태 | 연구완료,진행 중 연구를 확인하고 완료 처리합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1801,command,play,life
설계도,생활설계도 | 연구설계도,해금한 생활 기술 설계도를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1822,command,play,life
파밍인카운트도감,폐허인카운트도감 | 현장인물도감 | 현장접촉기록,발견한 파밍 인카운트와 우호 세력을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1835,command,play,life
770안정화검수,파밍검수 | 생활기술검수 | v770검수,v7.8 파밍·생활 저장 구조를 읽기 전용 검사합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1867,command,play,life
재난상황,서버재난 | 재난 | 공동재난,현재 서버 공동 재난과 진행도를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,436,command,world,disaster
재난임무,재난대응 | 서버재난임무,현재 재난의 대응 역할과 납품 가능 물자를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,457,command,world,disaster
재난참여,재난행동 | 공동대응,정찰·구조·수리·방어 역할로 공동 재난에 참여합니다.,apocalypse_bot/commands/v780_server_disaster.py,475,command,world,disaster
재난납품,재난지원 | 공동납품,현재 재난에 필요한 자원을 납품합니다.,apocalypse_bot/commands/v780_server_disaster.py,520,command,world,disaster
재난기여도,재난랭킹 | 공동기여도,현재 또는 최근 재난의 기여도 순위를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,566,command,world,disaster
재난보상,공동재난보상 | 재난정산보상,성공한 공동 재난의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v780_server_disaster.py,591,command,world,disaster
재난버프,서버버프 | 공동버프,공동 재난 성공으로 활성화된 서버 버프를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,620,command,world,disaster
재난발생,재난시작 | 공동재난발생,관리자가 공동 재난을 즉시 시작합니다.,apocalypse_bot/commands/v780_server_disaster.py,635,command,world,disaster
재난정산,재난종료 | 공동재난정산,관리자가 완료 또는 만료된 공동 재난을 정산합니다.,apocalypse_bot/commands/v780_server_disaster.py,655,command,world,disaster
780안정화검수,재난검수 | 780검수,v7.8 신규 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v780_server_disaster.py,748,command,world,disaster
재난예보,재난감시 | 비상예보,자동 공동 재난의 다음 감시 일정과 설정을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,624,command,world,disaster
재난날씨,재난기상 | 비상날씨,현재 공동 재난에 결합된 환경 상태를 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,640,command,world,disaster
재난기록,공동재난기록 | 비상기록,최근 공동 재난과 기상 기록을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,652,command,world,disaster
재난자동,재난자동설정,관리자가 자동 재난 발생을 켜거나 끕니다.,apocalypse_bot/commands/v790_operations_disaster.py,673,command,world,disaster
재난채널,재난공지채널,자동 공동 재난을 게시할 채널을 지정합니다.,apocalypse_bot/commands/v790_operations_disaster.py,692,command,world,disaster
알림센터,통합알림 | 알림메뉴,패치·재난·시장·길드 알림을 한 선택창에서 관리합니다.,apocalypse_bot/commands/v790_operations_disaster.py,870,command,world,disaster
내알림,알림상태통합,통합 알림센터 설정을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,881,command,world,disaster
건의,공개건의 | 건의등록,공개 건의 작성 버튼을 엽니다.,apocalypse_bot/commands/v790_operations_disaster.py,928,command,world,disaster
건의목록,제안목록,공개 건의와 투표 현황을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,932,command,world,disaster
건의상태,제안상태,관리자가 공개 건의 상태를 변경합니다.,apocalypse_bot/commands/v790_operations_disaster.py,949,command,world,disaster
로드맵,개발로드맵,개발 예정·진행 중·완료된 공개 건의를 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,966,command,world,disaster
운영통합센터,통합운영센터 | 관리허브,문의·점검·통계·알림·재난 진입점을 한 화면에 표시합니다.,apocalypse_bot/commands/v790_operations_disaster.py,985,command,world,disaster
운영분석,경제분석 | 콘텐츠분석,실제 재화 유입·콘텐츠 이용·오류 기록을 확률 노출 없이 집계합니다.,apocalypse_bot/commands/v790_operations_disaster.py,993,command,world,disaster
분대음성설정,임시음성설정 | 분대방설정,임시 분대 음성방 생성 로비를 설치합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1021,command,world,disaster
분대방이름,임시방이름,자신이 만든 임시 분대 음성방의 이름을 변경합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1047,command,world,disaster
분대방잠금,임시방잠금,임시 분대방의 공개 입장을 켜거나 끕니다.,apocalypse_bot/commands/v790_operations_disaster.py,1062,command,world,disaster
분대방초대,임시방초대,잠긴 임시 분대방에 사용자를 초대합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1076,command,world,disaster
분대방인원,임시방인원,임시 분대방 최대 인원을 설정합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1092,command,world,disaster
분대방방장,분대방위임 | 임시방방장,임시 분대방 방장을 다른 사용자에게 넘깁니다.,apocalypse_bot/commands/v790_operations_disaster.py,1104,command,world,disaster
하이라이트설정,스타보드설정,반응이 모인 메시지를 보관할 하이라이트 채널을 설정합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1161,command,world,disaster
하이라이트상태,스타보드상태,하이라이트 보드 설정을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1174,command,world,disaster
하이라이트추가,스타보드추가,관리자가 현재 채널의 메시지 ID를 하이라이트에 추가합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1229,command,world,disaster
하이라이트제거,스타보드제거,관리자가 원본 메시지 ID의 하이라이트를 제거합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1241,command,world,disaster
길드초대수락,길드초대받기,우클릭으로 받은 최근 길드 초대를 수락합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1360,command,world,disaster
790안정화검수,790검수 | 운영확장검수,v7.9 신규·수정 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1429,command,world,disaster
단말기,생존단말기 | 통합단말기 | 아바돈단말기,현재 상태에 맞는 주요 기능을 한 선택창에서 엽니다.,apocalypse_bot/commands/v810_world_map_ux.py,589,command,world,world_misc
세계지도,탐험지도 | 개척지도,서버 공동 지역 개척 진행도를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,612,command,world,world_misc
지역개척정보,개척지역정보 | 지도지역정보,공동 개척 지역의 상세 상태를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,619,command,world,world_misc
지역정찰,개척정찰 | 지도정찰,지역을 정찰하고 현장 선택지를 엽니다.,apocalypse_bot/commands/v810_world_map_ux.py,629,command,world,world_misc
지역선택,정찰선택 | 개척선택,재접속 후 진행 중인 지역 정찰 선택을 마무리합니다.,apocalypse_bot/commands/v810_world_map_ux.py,675,command,world,world_misc
개척현황,지도진척 | 지역진척,서버 공동 개척 기여와 지역별 진행도를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,686,command,world,world_misc
개척기부,지도기부 | 지역기부,자원을 공동 지역 개척에 기부합니다.,apocalypse_bot/commands/v810_world_map_ux.py,698,command,world,world_misc
거점,지역거점 | 개척거점,지역 공동 거점 시설 상태를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,746,command,world,world_misc
거점건설,지역건설 | 개척건설,개인 자원으로 공동 거점 시설을 건설·강화합니다.,apocalypse_bot/commands/v810_world_map_ux.py,761,command,world,world_misc
지역보스,개척보스 | 지도보스,지역 개척 보스 상태를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,801,command,world,world_misc
지역보스공격,개척보스공격 | 지도보스공격,활성 지역 보스를 공격합니다.,apocalypse_bot/commands/v810_world_map_ux.py,821,command,world,world_misc
지역보상,개척보상 | 지도보상,격파한 지역 보스의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v810_world_map_ux.py,882,command,world,world_misc
탐험기록,지도기록 | 개척기록,개인 지역 정찰·발견 기록을 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,916,command,world,world_misc
관리점검,통합점검 | 점검센터,관리자가 최신 패치·데이터·메뉴·오류 점검 진입점을 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,929,command,world,world_misc
오류조회,오류사건조회 | 에러조회,명령·UI 오류 사건 번호의 저장된 정보를 조회합니다.,apocalypse_bot/commands/v810_world_map_ux.py,941,command,world,world_misc
최근오류,최근사건 | 오류목록,최근 명령·UI 오류 사건 번호를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,959,command,world,world_misc
810안정화검수,810검수 | 지도개척검수,v8.1 신규·수정 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v810_world_map_ux.py,988,command,world,world_misc
811안정화검수,811검수 | 인카운트다양성검수 | 파밍연출검수,v8.1.1 신규·수정 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v811_encounter_variety.py,103,command,play,life
세력,세력목록 | 연합세력,NPC 세력 관계와 해금 혜택을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,647,command,world,factions
평판,세력평판 | 내평판,세력별 평판·증표를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,653,command,world,factions
세력정보,진영정보 | 세력상세,선택한 NPC 세력의 상세 정보를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,667,command,world,factions
세력거점,진영거점 | 거점방문,세력 거점의 교류 기능을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,687,command,world,factions
세력의뢰,진영의뢰 | 세력임무,오늘의 세력 의뢰를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,706,command,world,factions
세력의뢰수락,진영의뢰수락 | 세력임무수락,오늘의 세력 의뢰를 수락합니다.,apocalypse_bot/commands/v900_faction_world_state.py,724,command,world,factions
세력의뢰완료,진영의뢰완료 | 세력임무완료,수락한 세력 의뢰의 물자를 제출하고 정산합니다.,apocalypse_bot/commands/v900_faction_world_state.py,744,command,world,factions
세력상점,진영상점 | 세력교환소,세력 증표 교환 목록을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,776,command,world,factions
세력교환,진영교환 | 세력구매,세력 증표로 보급품 또는 칭호를 교환합니다.,apocalypse_bot/commands/v900_faction_world_state.py,793,command,world,factions
무역로,지역무역로 | 교역로,개방된 지역 무역로와 오늘의 수요를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,828,command,world,factions
지역경제,무역경제 | 경제동향,지역별 수요와 서버 공동 경제 상태를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,841,command,world,factions
호송모집,무역호송모집 | 호송대모집,개인 자원을 적재해 서버 호송대를 모집합니다.,apocalypse_bot/commands/v900_faction_world_state.py,853,command,world,factions
호송참가,무역호송참가 | 호송대참가,진행 중인 호송 모집에 역할을 선택해 참가합니다.,apocalypse_bot/commands/v900_faction_world_state.py,890,command,world,factions
호송출발,무역호송출발 | 호송대출발,모집 중인 호송대를 출발시킵니다.,apocalypse_bot/commands/v900_faction_world_state.py,912,command,world,factions
호송상태,무역호송 | 호송대상태,현재 서버 호송대의 진행 상태를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,931,command,world,factions
호송정산,무역호송정산 | 호송대정산,도착한 호송 결과를 한 번만 정산합니다.,apocalypse_bot/commands/v900_faction_world_state.py,950,command,world,factions
호송보상,무역호송보상 | 호송대보상,정산된 호송의 개인 보상을 수령합니다.,apocalypse_bot/commands/v900_faction_world_state.py,989,command,world,factions
호송취소,무역호송취소 | 호송대취소,출발 전 호송 모집을 취소하고 화물을 반환합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1021,command,world,factions
세력전쟁,연합전쟁 | 세력전선,현재 서버 공동 세력전쟁을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1079,command,world,factions
전선선택,전쟁전선선택 | 집중전선,관리자가 서버 집중 전선을 선택합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1099,command,world,factions
전쟁참여,세력전쟁참여 | 전선참여,정찰·구조·방어·복구 행동으로 전쟁에 참여합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1112,command,world,disaster
전쟁기부,세력전쟁기부 | 전선기부,자원을 공동 전쟁에 기부합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1126,command,world,factions
전쟁기여도,세력전쟁기여도 | 전선랭킹,현재 세력전쟁 기여 순위를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1162,command,world,factions
전쟁정산,세력전쟁정산 | 전선정산,관리자가 완료된 세력전쟁을 정산합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1171,command,world,factions
전쟁보상,세력전쟁보상 | 전선보상,정산된 세력전쟁의 개인 기여 보상을 수령합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1194,command,world,factions
전쟁재개,새전쟁 | 다음전쟁 | 세력전쟁재개,관리자가 정산된 전쟁 뒤 다음 적대 세력전을 시작합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1226,command,world,factions
세계상태,세계현황 | 연합상태,서버의 공동 세계 지표와 전쟁·시즌 상태를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1248,command,main,story5
시즌5,시즌5스토리 | 연합전선스토리,시즌 5 잿빛 연합전선의 현재 장과 선택지를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1253,command,main,story5
시즌5투표,연합전선투표 | 시즌투표,현재 시즌 5 장의 선택지에 투표합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1295,command,main,story5
시즌5결정,연합전선결정 | 시즌결정,관리자가 현재 장의 투표 결과를 확정합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1315,command,main,story5
세계연대기,시즌5기록 | 연합연대기,세력·호송·전쟁·시즌 선택 기록을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1347,command,main,story5
900안정화검수,900검수 | 세력세계검수 | v9검수,v9.0 세력·무역·전쟁·시즌 기능만 읽기 전용 검사합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1391,command,world,factions
세계순환,세계순환상태 | 세계시간,시간에 따른 안전한 세계 지표 순환 상태를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,653,command,world,disaster
세계순환설정,세계시간설정 | 순환설정,관리자가 세계 순환을 켜거나 일시정지합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,671,command,world,disaster
세계순환즉시,세계즉시순환 | 순환즉시,관리자가 세계 순환 1회를 즉시 모의가 아닌 실제 반영합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,693,command,world,disaster
오늘의세계,세계오늘 | 상황방송,최근 세계 변화와 현재 공동 목표를 요약합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,700,command,world,factions
복구작전,공동복구 | 복구현황,서버 공동 복구 작전과 참여 버튼을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,716,command,world,disaster
복구작전시작,복구시작 | 공동복구시작,관리자가 공동 복구 작전을 시작합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,733,command,world,disaster
