name,aliases,section,group,group_ko,help,source,line,kind
길드파견참가,길드원정참가 | 파견참가,social,guild,길드·파티·연합,모집 중인 길드 파견에 역할을 선택해 참가합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,418,command
길드파견이탈,길드원정이탈 | 파견이탈,social,guild,길드·파티·연합,출발 전 길드 파견 모집에서 이탈합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,438,command
길드파견취소,길드원정취소 | 파견모집취소,social,guild,길드·파티·연합,출발 전 길드 파견 모집을 취소합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,453,command
길드파견출발,길드원정출발 | 파견출발,social,guild,길드·파티·연합,모집한 길드 파견대를 출발시킵니다.,apocalypse_bot/commands/v760_guild_dispatch.py,472,command
길드파견정산,길드원정정산 | 파견정산,social,guild,길드·파티·연합,복귀한 길드 파견 결과를 한 번만 정산합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,549,command
길드파견보상,길드원정보상 | 파견보상,social,guild,길드·파티·연합,완료된 길드 파견 개인 보상을 받습니다.,apocalypse_bot/commands/v760_guild_dispatch.py,573,command
길드파견기록,길드원정기록 | 파견기록,social,guild,길드·파티·연합,길드 파견 기록을 페이지로 확인합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,619,command
길드파견모의,길드원정모의 | 파견연습,social,guild,길드·파티·연합,실제 데이터 변경 없이 1인 길드 파견 결과를 예측합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,645,command
760안정화검수,길드파견검수 | v760검수,social,guild,길드·파티·연합,길드 파견 저장·정산·중복 수령 구조를 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v760_guild_dispatch.py,668,command
파밍,폐허파밍 | 파밍메뉴,play,life,생활·채집·파밍,지역 선택형 폐허 파밍 메뉴를 엽니다.,apocalypse_bot/commands/v770_ruin_farming.py,1383,command
파밍지역,파밍목록 | 파밍지역목록,play,life,생활·채집·파밍,파밍 가능한 지역을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1410,command
파밍출발,파밍시작 | 폐허수색,play,life,생활·채집·파밍,선택한 지역으로 파밍을 출발합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1414,command
파밍선택,인카운트선택 | 현장선택,play,life,생활·채집·파밍,파밍 인카운트의 행동을 선택합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1418,command
파밍기록,파밍상태 | 파밍로그,play,life,생활·채집·파밍,파밍 기록과 진행 중 인카운트를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1422,command
공방,폐품공방 | 복구공방,play,life,생활·채집·파밍,미감정·감정 완료 폐품과 연구 상태를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1451,command
폐품감정,폐품확인 | 폐품분석,play,life,생활·채집·파밍,미감정 폐품 하나를 분석합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1467,command
폐품분해,폐품해체 | 폐품재활용,play,life,생활·채집·파밍,감정 완료 폐품을 분해해 재료를 회수합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1489,command
폐품수리,폐품복구 | 공방수리,play,life,생활·채집·파밍,감정 완료 폐품을 자원으로 수리합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1523,command
전파탐색,신호탐색 | 주파수탐색,play,life,생활·채집·파밍,해독 가능한 폐허 신호를 탐색합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1571,command
신호해독,전파해독 | 주파수해독,play,life,생활·채집·파밍,탐색한 신호의 정답 번호를 제출합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1605,command
주파수기록,전파기록 | 신호기록,play,life,생활·채집·파밍,전파 해독 기록과 연구 자료를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1641,command
의뢰게시판,납품게시판 | 계약게시판,play,life,생활·채집·파밍,오늘의 자원 납품 계약을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1656,command
계약수락,의뢰수락 | 납품계약,play,life,생활·채집·파밍,오늘의 납품 계약 하나를 수락합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1675,command
납품,계약납품 | 의뢰제출,play,life,생활·채집·파밍,수락한 계약의 자원을 제출하고 보상을 받습니다.,apocalypse_bot/commands/v770_ruin_farming.py,1694,command
계약현황,의뢰현황 | 납품현황,play,life,생활·채집·파밍,수락·완료한 오늘의 계약을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1731,command
연구소,생활연구소 | 기술연구,play,life,생활·채집·파밍,생활 연구 자료와 해금 기술을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1744,command
연구시작,기술연구시작 | 연구개시,play,life,생활·채집·파밍,생활 기술 연구를 시작합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1772,command
연구진행,연구상태 | 연구완료,play,life,생활·채집·파밍,진행 중 연구를 확인하고 완료 처리합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1801,command
설계도,생활설계도 | 연구설계도,play,life,생활·채집·파밍,해금한 생활 기술 설계도를 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1822,command
파밍인카운트도감,폐허인카운트도감 | 현장인물도감 | 현장접촉기록,play,life,생활·채집·파밍,발견한 파밍 인카운트와 우호 세력을 확인합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1835,command
770안정화검수,파밍검수 | 생활기술검수 | v770검수,play,life,생활·채집·파밍,v7.8 파밍·생활 저장 구조를 읽기 전용 검사합니다.,apocalypse_bot/commands/v770_ruin_farming.py,1867,command
재난상황,서버재난 | 재난 | 공동재난,world,disaster,재난·기상·복구,현재 서버 공동 재난과 진행도를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,436,command
재난임무,재난대응 | 서버재난임무,world,disaster,재난·기상·복구,현재 재난의 대응 역할과 납품 가능 물자를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,457,command
재난참여,재난행동 | 공동대응,world,disaster,재난·기상·복구,정찰·구조·수리·방어 역할로 공동 재난에 참여합니다.,apocalypse_bot/commands/v780_server_disaster.py,475,command
재난납품,재난지원 | 공동납품,world,disaster,재난·기상·복구,현재 재난에 필요한 자원을 납품합니다.,apocalypse_bot/commands/v780_server_disaster.py,520,command
재난기여도,재난랭킹 | 공동기여도,world,disaster,재난·기상·복구,현재 또는 최근 재난의 기여도 순위를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,566,command
재난보상,공동재난보상 | 재난정산보상,world,disaster,재난·기상·복구,성공한 공동 재난의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v780_server_disaster.py,591,command
재난버프,서버버프 | 공동버프,world,disaster,재난·기상·복구,공동 재난 성공으로 활성화된 서버 버프를 확인합니다.,apocalypse_bot/commands/v780_server_disaster.py,620,command
재난발생,재난시작 | 공동재난발생,world,disaster,재난·기상·복구,관리자가 공동 재난을 즉시 시작합니다.,apocalypse_bot/commands/v780_server_disaster.py,635,command
재난정산,재난종료 | 공동재난정산,world,disaster,재난·기상·복구,관리자가 완료 또는 만료된 공동 재난을 정산합니다.,apocalypse_bot/commands/v780_server_disaster.py,655,command
780안정화검수,재난검수 | 780검수,world,disaster,재난·기상·복구,v7.8 신규 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v780_server_disaster.py,748,command
재난예보,재난감시 | 비상예보,world,disaster,재난·기상·복구,자동 공동 재난의 다음 감시 일정과 설정을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,624,command
재난날씨,재난기상 | 비상날씨,world,disaster,재난·기상·복구,현재 공동 재난에 결합된 환경 상태를 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,640,command
재난기록,공동재난기록 | 비상기록,world,disaster,재난·기상·복구,최근 공동 재난과 기상 기록을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,652,command
재난자동,재난자동설정,world,disaster,재난·기상·복구,관리자가 자동 재난 발생을 켜거나 끕니다.,apocalypse_bot/commands/v790_operations_disaster.py,673,command
재난채널,재난공지채널,world,disaster,재난·기상·복구,자동 공동 재난을 게시할 채널을 지정합니다.,apocalypse_bot/commands/v790_operations_disaster.py,692,command
알림센터,통합알림 | 알림메뉴,world,disaster,재난·기상·복구,패치·재난·시장·길드 알림을 한 선택창에서 관리합니다.,apocalypse_bot/commands/v790_operations_disaster.py,870,command
내알림,알림상태통합,world,disaster,재난·기상·복구,통합 알림센터 설정을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,881,command
건의,공개건의 | 건의등록,world,disaster,재난·기상·복구,공개 건의 작성 버튼을 엽니다.,apocalypse_bot/commands/v790_operations_disaster.py,928,command
건의목록,제안목록,world,disaster,재난·기상·복구,공개 건의와 투표 현황을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,932,command
건의상태,제안상태,world,disaster,재난·기상·복구,관리자가 공개 건의 상태를 변경합니다.,apocalypse_bot/commands/v790_operations_disaster.py,949,command
로드맵,개발로드맵,world,disaster,재난·기상·복구,개발 예정·진행 중·완료된 공개 건의를 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,966,command
운영통합센터,통합운영센터 | 관리허브,world,disaster,재난·기상·복구,문의·점검·통계·알림·재난 진입점을 한 화면에 표시합니다.,apocalypse_bot/commands/v790_operations_disaster.py,985,command
운영분석,경제분석 | 콘텐츠분석,world,disaster,재난·기상·복구,실제 재화 유입·콘텐츠 이용·오류 기록을 확률 노출 없이 집계합니다.,apocalypse_bot/commands/v790_operations_disaster.py,993,command
분대음성설정,임시음성설정 | 분대방설정,world,disaster,재난·기상·복구,임시 분대 음성방 생성 로비를 설치합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1021,command
분대방이름,임시방이름,world,disaster,재난·기상·복구,자신이 만든 임시 분대 음성방의 이름을 변경합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1047,command
분대방잠금,임시방잠금,world,disaster,재난·기상·복구,임시 분대방의 공개 입장을 켜거나 끕니다.,apocalypse_bot/commands/v790_operations_disaster.py,1062,command
분대방초대,임시방초대,world,disaster,재난·기상·복구,잠긴 임시 분대방에 사용자를 초대합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1076,command
분대방인원,임시방인원,world,disaster,재난·기상·복구,임시 분대방 최대 인원을 설정합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1092,command
분대방방장,분대방위임 | 임시방방장,world,disaster,재난·기상·복구,임시 분대방 방장을 다른 사용자에게 넘깁니다.,apocalypse_bot/commands/v790_operations_disaster.py,1104,command
하이라이트설정,스타보드설정,world,disaster,재난·기상·복구,반응이 모인 메시지를 보관할 하이라이트 채널을 설정합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1161,command
하이라이트상태,스타보드상태,world,disaster,재난·기상·복구,하이라이트 보드 설정을 확인합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1174,command
하이라이트추가,스타보드추가,world,disaster,재난·기상·복구,관리자가 현재 채널의 메시지 ID를 하이라이트에 추가합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1229,command
하이라이트제거,스타보드제거,world,disaster,재난·기상·복구,관리자가 원본 메시지 ID의 하이라이트를 제거합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1241,command
길드초대수락,길드초대받기,world,disaster,재난·기상·복구,우클릭으로 받은 최근 길드 초대를 수락합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1360,command
790안정화검수,790검수 | 운영확장검수,world,disaster,재난·기상·복구,v7.9 신규·수정 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v790_operations_disaster.py,1429,command
단말기,생존단말기 | 통합단말기 | 아바돈단말기,world,world_misc,월드 시스템·지도,현재 상태에 맞는 주요 기능을 한 선택창에서 엽니다.,apocalypse_bot/commands/v810_world_map_ux.py,589,command
세계지도,탐험지도 | 개척지도,world,world_misc,월드 시스템·지도,서버 공동 지역 개척 진행도를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,612,command
지역개척정보,개척지역정보 | 지도지역정보,world,world_misc,월드 시스템·지도,공동 개척 지역의 상세 상태를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,619,command
지역정찰,개척정찰 | 지도정찰,world,world_misc,월드 시스템·지도,지역을 정찰하고 현장 선택지를 엽니다.,apocalypse_bot/commands/v810_world_map_ux.py,629,command
지역선택,정찰선택 | 개척선택,world,world_misc,월드 시스템·지도,재접속 후 진행 중인 지역 정찰 선택을 마무리합니다.,apocalypse_bot/commands/v810_world_map_ux.py,675,command
개척현황,지도진척 | 지역진척,world,world_misc,월드 시스템·지도,서버 공동 개척 기여와 지역별 진행도를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,686,command
개척기부,지도기부 | 지역기부,world,world_misc,월드 시스템·지도,자원을 공동 지역 개척에 기부합니다.,apocalypse_bot/commands/v810_world_map_ux.py,698,command
거점,지역거점 | 개척거점,world,world_misc,월드 시스템·지도,지역 공동 거점 시설 상태를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,746,command
거점건설,지역건설 | 개척건설,world,world_misc,월드 시스템·지도,개인 자원으로 공동 거점 시설을 건설·강화합니다.,apocalypse_bot/commands/v810_world_map_ux.py,761,command
지역보스,개척보스 | 지도보스,world,world_misc,월드 시스템·지도,지역 개척 보스 상태를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,801,command
지역보스공격,개척보스공격 | 지도보스공격,world,world_misc,월드 시스템·지도,활성 지역 보스를 공격합니다.,apocalypse_bot/commands/v810_world_map_ux.py,821,command
지역보상,개척보상 | 지도보상,world,world_misc,월드 시스템·지도,격파한 지역 보스의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v810_world_map_ux.py,882,command
탐험기록,지도기록 | 개척기록,world,world_misc,월드 시스템·지도,개인 지역 정찰·발견 기록을 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,916,command
관리점검,통합점검 | 점검센터,world,world_misc,월드 시스템·지도,관리자가 최신 패치·데이터·메뉴·오류 점검 진입점을 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,929,command
오류조회,오류사건조회 | 에러조회,world,world_misc,월드 시스템·지도,명령·UI 오류 사건 번호의 저장된 정보를 조회합니다.,apocalypse_bot/commands/v810_world_map_ux.py,941,command
최근오류,최근사건 | 오류목록,world,world_misc,월드 시스템·지도,최근 명령·UI 오류 사건 번호를 확인합니다.,apocalypse_bot/commands/v810_world_map_ux.py,959,command
810안정화검수,810검수 | 지도개척검수,world,world_misc,월드 시스템·지도,v8.1 신규·수정 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v810_world_map_ux.py,988,command
811안정화검수,811검수 | 인카운트다양성검수 | 파밍연출검수,play,life,생활·채집·파밍,v8.1.1 신규·수정 기능만 읽기 전용으로 검사합니다.,apocalypse_bot/commands/v811_encounter_variety.py,103,command
세력,세력목록 | 연합세력,world,factions,세력·영토·전쟁·무역,NPC 세력 관계와 해금 혜택을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,647,command
평판,세력평판 | 내평판,world,factions,세력·영토·전쟁·무역,세력별 평판·증표를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,653,command
세력정보,진영정보 | 세력상세,world,factions,세력·영토·전쟁·무역,선택한 NPC 세력의 상세 정보를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,667,command
세력거점,진영거점 | 거점방문,world,factions,세력·영토·전쟁·무역,세력 거점의 교류 기능을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,687,command
세력의뢰,진영의뢰 | 세력임무,world,factions,세력·영토·전쟁·무역,오늘의 세력 의뢰를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,706,command
세력의뢰수락,진영의뢰수락 | 세력임무수락,world,factions,세력·영토·전쟁·무역,오늘의 세력 의뢰를 수락합니다.,apocalypse_bot/commands/v900_faction_world_state.py,724,command
세력의뢰완료,진영의뢰완료 | 세력임무완료,world,factions,세력·영토·전쟁·무역,수락한 세력 의뢰의 물자를 제출하고 정산합니다.,apocalypse_bot/commands/v900_faction_world_state.py,744,command
세력상점,진영상점 | 세력교환소,world,factions,세력·영토·전쟁·무역,세력 증표 교환 목록을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,776,command
세력교환,진영교환 | 세력구매,world,factions,세력·영토·전쟁·무역,세력 증표로 보급품 또는 칭호를 교환합니다.,apocalypse_bot/commands/v900_faction_world_state.py,793,command
무역로,지역무역로 | 교역로,world,factions,세력·영토·전쟁·무역,개방된 지역 무역로와 오늘의 수요를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,828,command
지역경제,무역경제 | 경제동향,world,factions,세력·영토·전쟁·무역,지역별 수요와 서버 공동 경제 상태를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,841,command
호송모집,무역호송모집 | 호송대모집,world,factions,세력·영토·전쟁·무역,개인 자원을 적재해 서버 호송대를 모집합니다.,apocalypse_bot/commands/v900_faction_world_state.py,853,command
호송참가,무역호송참가 | 호송대참가,world,factions,세력·영토·전쟁·무역,진행 중인 호송 모집에 역할을 선택해 참가합니다.,apocalypse_bot/commands/v900_faction_world_state.py,890,command
호송출발,무역호송출발 | 호송대출발,world,factions,세력·영토·전쟁·무역,모집 중인 호송대를 출발시킵니다.,apocalypse_bot/commands/v900_faction_world_state.py,912,command
호송상태,무역호송 | 호송대상태,world,factions,세력·영토·전쟁·무역,현재 서버 호송대의 진행 상태를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,931,command
호송정산,무역호송정산 | 호송대정산,world,factions,세력·영토·전쟁·무역,도착한 호송 결과를 한 번만 정산합니다.,apocalypse_bot/commands/v900_faction_world_state.py,950,command
호송보상,무역호송보상 | 호송대보상,world,factions,세력·영토·전쟁·무역,정산된 호송의 개인 보상을 수령합니다.,apocalypse_bot/commands/v900_faction_world_state.py,989,command
호송취소,무역호송취소 | 호송대취소,world,factions,세력·영토·전쟁·무역,출발 전 호송 모집을 취소하고 화물을 반환합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1021,command
세력전쟁,연합전쟁 | 세력전선,world,factions,세력·영토·전쟁·무역,현재 서버 공동 세력전쟁을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1079,command
전선선택,전쟁전선선택 | 집중전선,world,factions,세력·영토·전쟁·무역,관리자가 서버 집중 전선을 선택합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1099,command
전쟁참여,세력전쟁참여 | 전선참여,world,disaster,재난·기상·복구,정찰·구조·방어·복구 행동으로 전쟁에 참여합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1112,command
전쟁기부,세력전쟁기부 | 전선기부,world,factions,세력·영토·전쟁·무역,자원을 공동 전쟁에 기부합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1126,command
전쟁기여도,세력전쟁기여도 | 전선랭킹,world,factions,세력·영토·전쟁·무역,현재 세력전쟁 기여 순위를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1162,command
전쟁정산,세력전쟁정산 | 전선정산,world,factions,세력·영토·전쟁·무역,관리자가 완료된 세력전쟁을 정산합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1171,command
전쟁보상,세력전쟁보상 | 전선보상,world,factions,세력·영토·전쟁·무역,정산된 세력전쟁의 개인 기여 보상을 수령합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1194,command
전쟁재개,새전쟁 | 다음전쟁 | 세력전쟁재개,world,factions,세력·영토·전쟁·무역,관리자가 정산된 전쟁 뒤 다음 적대 세력전을 시작합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1226,command
세계상태,세계현황 | 연합상태,main,story5,시즌 5 · 잿빛 연합전선,서버의 공동 세계 지표와 전쟁·시즌 상태를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1248,command
시즌5,시즌5스토리 | 연합전선스토리,main,story5,시즌 5 · 잿빛 연합전선,시즌 5 잿빛 연합전선의 현재 장과 선택지를 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1253,command
시즌5투표,연합전선투표 | 시즌투표,main,story5,시즌 5 · 잿빛 연합전선,현재 시즌 5 장의 선택지에 투표합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1295,command
시즌5결정,연합전선결정 | 시즌결정,main,story5,시즌 5 · 잿빛 연합전선,관리자가 현재 장의 투표 결과를 확정합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1315,command
세계연대기,시즌5기록 | 연합연대기,main,story5,시즌 5 · 잿빛 연합전선,세력·호송·전쟁·시즌 선택 기록을 확인합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1347,command
900안정화검수,900검수 | 세력세계검수 | v9검수,world,factions,세력·영토·전쟁·무역,v9.0 세력·무역·전쟁·시즌 기능만 읽기 전용 검사합니다.,apocalypse_bot/commands/v900_faction_world_state.py,1391,command
세계순환,세계순환상태 | 세계시간,world,disaster,재난·기상·복구,시간에 따른 안전한 세계 지표 순환 상태를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,653,command
세계순환설정,세계시간설정 | 순환설정,world,disaster,재난·기상·복구,관리자가 세계 순환을 켜거나 일시정지합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,671,command
세계순환즉시,세계즉시순환 | 순환즉시,world,disaster,재난·기상·복구,관리자가 세계 순환 1회를 즉시 모의가 아닌 실제 반영합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,693,command
오늘의세계,세계오늘 | 상황방송,world,factions,세력·영토·전쟁·무역,최근 세계 변화와 현재 공동 목표를 요약합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,700,command
복구작전,공동복구 | 복구현황,world,disaster,재난·기상·복구,서버 공동 복구 작전과 참여 버튼을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,716,command
복구작전시작,복구시작 | 공동복구시작,world,disaster,재난·기상·복구,관리자가 공동 복구 작전을 시작합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,733,command
복구참여,복구행동 | 공동복구참여,world,disaster,재난·기상·복구,복구 작전에서 정찰·구조·수리·경계 행동을 수행합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,749,command
복구납품,복구지원 | 공동복구납품,world,disaster,재난·기상·복구,복구 작전에 필요한 자원을 지원합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,760,command
복구기여도,공동복구기여도 | 복구랭킹,world,disaster,재난·기상·복구,현재 복구 작전 기여도를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,767,command
복구보상,공동복구보상 | 복구수령,world,disaster,재난·기상·복구,완료된 복구 작전의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,777,command
세계지령,공동지령 | 주간지령,world,disaster,재난·기상·복구,이번 주 서버 공동 목표와 투표 현황을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,822,command
지령투표,세계지령투표 | 공동지령투표,world,disaster,재난·기상·복구,이번 주 세계 지령에 투표합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,845,command
지령결정,세계지령결정 | 공동지령결정,world,disaster,재난·기상·복구,관리자가 이번 주 세계 지령을 확정합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,856,command
전문화,전문화상태 | 내전문화,world,factions,세력·영토·전쟁·무역,현재 직업과 선택한 전문화를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,873,command
전문화목록,직업전문화목록 | 전문화리스트,world,factions,세력·영토·전쟁·무역,현재 직업에서 선택 가능한 전문화를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,888,command
전문화정보,직업전문화정보 | 전문화상세,world,factions,세력·영토·전쟁·무역,특정 전문화의 역할과 연동 콘텐츠를 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,900,command
전문화선택,직업전문화선택 | 전문화획득,world,factions,세력·영토·전쟁·무역,레벨 20 이상에서 현재 직업의 전문화를 선택합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,908,command
전문화변경,직업전문화변경 | 전문화재선택,world,factions,세력·영토·전쟁·무역,식량을 사용해 같은 기본 직업의 전문화를 변경합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,935,command
분대전술,파티전술 | 분대전술상태,world,factions,세력·영토·전쟁·무역,현재 파티의 분대 전술과 역할 편성을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,967,command
분대전술설정,파티전술설정 | 전술설정,world,factions,세력·영토·전쟁·무역,파티장이 균형·돌격·방어·구조·정찰 전술을 설정합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,981,command
분대역할,파티역할 | 전술역할,world,factions,세력·영토·전쟁·무역,자신의 분대 역할을 선봉·의무·기술·정찰 중 선택합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,998,command
분대준비,파티준비 | 분대점검,world,factions,세력·영토·전쟁·무역,분대 구성·전문화·역할 다양성과 작전 대기시간을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1017,command
분대작전,파티작전 | 전술작전,world,factions,세력·영토·전쟁·무역,파티장이 전문화와 역할 편성을 반영한 협동 작전을 수행합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1033,command
분대작전기록,파티작전기록 | 분대전술기록,world,factions,세력·영토·전쟁·무역,현재 파티의 최근 분대 작전 기록을 확인합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1107,command
920안정화검수,920검수 | 세계순환검수 | 전문화분대검수,world,disaster,재난·기상·복구,v9.2 세계 순환·복구·전문화·분대 전술만 읽기 전용 검사합니다.,apocalypse_bot/commands/v920_world_cycle_professions.py,1148,command
사건판,수사사건현황 | caseboard | investigationboard,main,exploration,생존 탐험·원정·사건,이번 주 폐허 사건과 공동 수사 진행도를 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,462,command
단서목록,내단서 | clues | cluelist,main,exploration,생존 탐험·원정·사건,보유한 사건 단서와 수량을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,484,command
단서조사,사건조사 | investigate | searchclue,main,exploration,생존 탐험·원정·사건,현장·기록·증언 중 하나를 조사해 단서를 확보합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,493,command
단서조합,증거연결 | combineclues | linkevidence,social,support,문의·건의·신고·도움,보유한 두 단서를 연결해 사건의 논리 고리를 완성합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,505,command
사건추리,사건해결 | solvecase | deducecase,social,support,문의·건의·신고·도움,연결된 증거를 바탕으로 사건의 배후를 지목합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,539,command
현상금,현상금목록 | bounty | bounties,world,black_city,BLACK CITY,이번 주 공동 현상금 표적과 추적 진행도를 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,585,command
현상금추적,표적추적 | trackbounty | huntbounty,world,black_city,BLACK CITY,추적·잠복·협상·제압 방식으로 주간 현상금 진행도를 올립니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,594,command
현상금보고,현상금보상 | claimbounty | bountyreport,world,black_city,BLACK CITY,완료된 주간 현상금의 개인 기여 보상을 받습니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,641,command
현상금기록,표적기록 | bountyhistory | hunthistory,world,black_city,BLACK CITY,개인 현상금 완료 기록을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,679,command
대피소,개인대피소 | shelter | myshelter,world,city_decor,도시 꾸미기·공방,개인 대피소의 테마·장식·전시품을 확인합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,702,command
대피소꾸미기,대피소테마 | decorateshelter | sheltertheme,main,base,기지·대피소·세계 진행,개인 대피소 테마를 변경합니다.,apocalypse_bot/commands/v950_investigation_shelter_raid.py,708,command
